match_id,account_id,hero_id,player_slot,gold,gold_spent,gold_per_min,xp_per_min,kills,deaths,assists,denies,last_hits,stuns,hero_damage,hero_healing,tower_damage,item_0,item_1,item_2,item_3,item_4,item_5,level,leaver_status,xp_hero,xp_creep,xp_roshan,xp_other,gold_other,gold_death,gold_buyback,gold_abandon,gold_sell,gold_destroying_structure,gold_killing_heros,gold_killing_creeps,gold_killing_roshan,gold_killing_couriers,unit_order_none,unit_order_move_to_position,unit_order_move_to_target,unit_order_attack_move,unit_order_attack_target,unit_order_cast_position,unit_order_cast_target,unit_order_cast_target_tree,unit_order_cast_no_target,unit_order_cast_toggle,unit_order_hold_position,unit_order_train_ability,unit_order_drop_item,unit_order_give_item,unit_order_pickup_item,unit_order_pickup_rune,unit_order_purchase_item,unit_order_sell_item,unit_order_disassemble_item,unit_order_move_item,unit_order_cast_toggle_auto,unit_order_stop,unit_order_taunt,unit_order_buyback,unit_order_glyph,unit_order_eject_item_from_stash,unit_order_cast_rune,unit_order_ping_ability,unit_order_move_to_direction,unit_order_patrol,unit_order_vector_target_position,unit_order_radar,unit_order_set_item_combine_lock,unit_order_continue
607,0,98,1,1285,9475,332,355,5,15,13,0,61,None,14075,1181,6,121,29,40,1,92,46,16,0,8540.0,5111.0,,,,-4427.0,,,175.0,160.0,6394.0,2366.0,,,,5154.0,106.0,126.0,197.0,165.0,20.0,5.0,118.0,,,15.0,,,17.0,,25.0,4.0,1.0,9.0,,184.0,,,,,,2.0,,,,,,
607,3416,57,2,397,7020,237,269,0,13,6,0,44,None,3532,3638,0,178,79,42,40,73,180,13,0,4887.0,5441.0,,,,-3587.0,,,,160.0,3415.0,1687.0,,,,3880.0,98.0,,169.0,18.0,65.0,,44.0,,,13.0,,,,,34.0,,,9.0,,,,,1.0,1.0,,2.0,,,,,,
607,3417,14,3,934,11935,376,494,12,15,11,1,46,45.6553,17731,0,24,102,108,214,127,46,0,19,0,14017.0,4735.0,,210.0,174.0,-5175.0,,,475.0,160.0,8560.0,1710.0,,,,3460.0,1.0,,503.0,68.0,63.0,4.0,64.0,166.0,155.0,21.0,,,5.0,30.0,35.0,4.0,,17.0,1.0,,,,2.0,,,,,,,,,
607,0,102,4,791,11820,355,439,6,11,8,3,92,None,10260,77,24,50,46,81,154,0,0,17,0,8718.0,8155.0,,,,-2659.0,,,,160.0,5781.0,3842.0,,,,4210.0,122.0,17.0,406.0,8.0,141.0,8.0,104.0,1.0,,17.0,,,,,29.0,,,9.0,,,,,,1.0,,,,,,,,
607,3418,42,128,4768,16530,560,704,10,5,27,8,168,78.8967,18590,2497,2761,151,116,112,63,0,1,22,0,17146.0,9733.0,,135.0,,-1225.0,,,344.0,4259.0,6710.0,6695.0,,,,4656.0,152.0,1.0,1601.0,22.0,56.0,4.0,42.0,76.0,,21.0,,,,12.0,26.0,2.0,,3.0,,477.0,,,,,,7.0,,,,,,
607,3419,19,129,4070,13440,516,528,12,9,27,4,98,56.9352,21257,0,4252,1,55,41,108,63,9,19,0,12454.0,6791.0,,1044.0,642.0,-3561.0,,,90.0,5078.0,6497.0,3752.0,,,,2818.0,,,657.0,78.0,49.0,8.0,57.0,,160.0,19.0,,,,29.0,22.0,1.0,,2.0,,,,,,,,7.0,,,,,,
607,0,30,130,450,14200,405,424,8,8,20,0,49,58.7777,16004,1860,826,152,108,180,116,42,38,17,0,9003.0,7188.0,,105.0,,-2842.0,,,,4193.0,5473.0,2033.0,,,,1938.0,58.0,132.0,373.0,49.0,91.0,8.0,42.0,19.0,,18.0,,,,1.0,40.0,,,11.0,,,,,,,,1.0,,,,,,
607,0,75,131,1002,13925,465,529,18,8,16,1,55,None,17555,0,1493,102,1,98,48,0,0,19,0,14810.0,5217.0,,272.0,108.0,-3082.0,-1875.0,,1010.0,4271.0,7465.0,2186.0,,,,4016.0,2.0,109.0,324.0,28.0,83.0,4.0,11.0,,32.0,18.0,,,,4.0,31.0,3.0,,15.0,9.0,,,2.0,,,,,,,,,,
607,3420,34,132,2817,17670,518,628,11,2,10,8,143,None,16328,0,943,204,41,48,108,1,0,21,0,10431.0,12337.0,,1333.0,742.0,-298.0,,,75.0,4476.0,5124.0,5708.0,,,,4828.0,123.0,52.0,766.0,133.0,57.0,4.0,395.0,,,20.0,,,,94.0,21.0,1.0,,5.0,,,,,,,,2.0,,,,,,
608,3421,93,0,2465,20975,432,554,10,5,15,4,193,None,15204,0,2234,63,46,249,30,139,135,23,0,16305.0,12713.0,,464.0,262.0,-2035.0,,,1182.0,3229.0,7522.0,6660.0,,,,5015.0,149.0,49.0,1109.0,9.0,13.0,8.0,488.0,,430.0,23.0,1.0,1.0,2.0,25.0,39.0,4.0,,22.0,,,,,1.0,,,10.0,,,,,,
608,2173,68,1,2815,11065,312,356,5,11,18,2,59,15.0773,9506,453,69,29,108,65,0,92,0,19,0,9423.0,9545.0,,7.0,,-3409.0,-1130.0,,80.0,2920.0,4326.0,4071.0,,,,3781.0,104.0,1.0,376.0,135.0,43.0,2.0,45.0,,,19.0,,,,2.0,38.0,2.0,,8.0,,,,1.0,1.0,2.0,,17.0,,,,,,
608,0,11,2,5548,24160,564,620,18,7,14,9,313,None,21885,0,4851,152,176,164,147,48,116,25,0,15511.0,16867.0,,602.0,321.0,-2723.0,,,1050.0,4352.0,8824.0,11186.0,,,,2940.0,47.0,365.0,371.0,12.0,6.0,2.0,225.0,,1.0,23.0,1.0,3.0,4.0,11.0,35.0,2.0,,12.0,,130.0,,,3.0,,,4.0,,,,,,
608,0,23,3,629,19585,445,587,9,9,20,4,220,46.6677,18881,0,447,152,50,141,168,145,0,24,0,16050.0,14773.0,,403.0,196.0,-4131.0,-577.0,,762.0,2419.0,7219.0,8531.0,,,,6054.0,175.0,60.0,873.0,91.0,20.0,5.0,295.0,,172.0,24.0,,,7.0,10.0,31.0,4.0,,10.0,,,,1.0,1.0,,,1.0,,,,,,
608,3422,102,4,6053,18145,487,599,11,9,24,3,211,13.7149,20597,986,2693,63,135,149,81,143,166,24,0,15404.0,15535.0,,931.0,498.0,-3441.0,,,237.0,3594.0,7468.0,9027.0,,,,4284.0,1.0,182.0,839.0,5.0,96.0,11.0,16.0,,136.0,24.0,1.0,,4.0,22.0,33.0,3.0,,11.0,,,,,,,,1.0,,,,,,
608,0,70,128,1228,15615,391,509,12,8,11,4,124,16.3853,19035,293,1522,50,116,81,143,51,1,22,0,13639.0,8591.0,4770.0,81.0,50.0,-4132.0,-1528.0,,,3243.0,5847.0,4902.0,1449.0,,,5193.0,197.0,67.0,1389.0,55.0,,4.0,608.0,,,22.0,,,26.0,,23.0,,,10.0,,,,1.0,2.0,,,,,,,,,
608,3423,25,129,1004,19365,432,434,14,15,8,5,153,76.9546,14632,0,1445,50,96,100,58,118,108,21,0,12777.0,10173.0,,125.0,,-5535.0,,,494.0,3856.0,7229.0,5790.0,800.0,,,4358.0,138.0,,346.0,97.0,111.0,4.0,210.0,,,21.0,,,,,37.0,2.0,,22.0,,11.0,,,,,,,,,,,,
608,3424,50,130,1486,10245,246,233,2,14,16,3,21,15.0513,3715,2931,51,42,100,180,37,46,188,15,0,7512.0,4823.0,,75.0,50.0,-4426.0,,,369.0,3120.0,3021.0,812.0,800.0,,,6938.0,182.0,,327.0,56.0,142.0,4.0,80.0,,,15.0,,,3.0,,46.0,2.0,,7.0,,10.0,,,,,,6.0,,,,,,
608,0,21,131,1523,13330,328,358,6,10,10,1,84,58.6427,9409,0,714,50,0,1,108,0,46,19,0,8230.0,9057.0,1192.0,592.0,386.0,-4010.0,-1354.0,,736.0,3442.0,4060.0,3433.0,800.0,,,4272.0,76.0,170.0,134.0,96.0,55.0,11.0,166.0,,3.0,19.0,1.0,,7.0,7.0,50.0,3.0,,5.0,1.0,7.0,,1.0,2.0,,,9.0,,,,,,
608,3425,73,132,5365,31775,772,620,7,8,15,3,374,62.0558,19990,0,5271,48,147,249,137,235,51,25,0,11872.0,18513.0,1192.0,1397.0,12463.0,-3802.0,-1805.0,,562.0,3322.0,4229.0,14517.0,1199.0,,,7966.0,146.0,219.0,688.0,90.0,33.0,24.0,253.0,6.0,,25.0,1.0,1.0,21.0,42.0,29.0,3.0,,17.0,1.0,,,1.0,2.0,,,5.0,,,,,,
609,3426,95,0,600,13275,440,494,7,6,4,9,197,4.71423,7830,0,1124,26,3,50,212,116,154,18,0,7213.0,11022.0,,25.0,,-2034.0,-1029.0,,50.0,730.0,4418.0,7422.0,,,,2808.0,61.0,93.0,676.0,14.0,16.0,9.0,106.0,237.0,161.0,18.0,,,,3.0,29.0,2.0,,7.0,2.0,,,1.0,1.0,,,6.0,,,,,,
609,3427,100,1,69,10655,342,371,4,10,13,10,63,37.9526,8748,0,86,63,108,0,41,152,0,16,0,8045.0,5494.0,,171.0,90.0,-2660.0,-197.0,,150.0,480.0,5846.0,2535.0,,,,4559.0,76.0,17.0,761.0,54.0,43.0,4.0,99.0,,110.0,16.0,,2.0,6.0,1.0,27.0,3.0,,4.0,16.0,,,1.0,2.0,,,18.0,,,,,,
609,0,91,2,1203,5845,202,249,3,8,8,1,15,None,4068,2376,55,254,92,180,41,0,0,13,0,3884.0,5169.0,,155.0,112.0,-2212.0,,,,480.0,2658.0,527.0,,,,5311.0,231.0,8.0,260.0,12.0,99.0,,87.0,61.0,22.0,13.0,,4.0,3.0,7.0,18.0,,,7.0,,14.0,,,,1.0,,2.0,,,,,,
609,3428,45,3,344,5140,223,223,3,11,9,1,63,None,9324,297,561,16,16,16,16,16,0,12,0,2011.0,6042.0,,191.0,128.0,-3379.0,-411.0,,71.0,480.0,1525.0,2438.0,,,,3855.0,48.0,32.0,309.0,121.0,52.0,5.0,41.0,,165.0,12.0,5.0,,46.0,8.0,22.0,2.0,,8.0,,,,1.0,,,,,,,,,,
609,3429,39,4,630,11910,432,510,6,7,10,7,145,None,12152,0,223,63,41,98,36,46,116,18,0,8859.0,9657.0,,333.0,230.0,-2993.0,-1077.0,,235.0,829.0,5504.0,5724.0,,,,3759.0,83.0,88.0,665.0,145.0,37.0,4.0,200.0,,110.0,18.0,5.0,1.0,6.0,11.0,32.0,1.0,,11.0,,,,2.0,,,,11.0,,,,,,
609,3430,41,128,2194,14975,487,510,9,6,9,3,135,21.1802,11498,0,2235,158,36,63,116,172,117,18,0,8886.0,9371.0,447.0,171.0,100.0,-2064.0,,,362.0,3008.0,4762.0,5643.0,798.0,,,3233.0,206.0,,2202.0,77.0,3.0,14.0,147.0,,537.0,18.0,2.0,,2.0,1.0,32.0,2.0,,6.0,,,,,,,,4.0,,,,,,
609,0,86,129,2835,11020,375,441,3,4,13,1,71,45.8861,6751,0,365,1,180,0,46,108,36,17,0,7636.0,7575.0,,1095.0,594.0,-626.0,,,,2917.0,3459.0,2790.0,400.0,,,4047.0,96.0,49.0,248.0,125.0,95.0,4.0,47.0,22.0,2.0,17.0,,,,19.0,41.0,,,12.0,,,,,1.0,,,1.0,,,,,,
609,0,11,130,3311,18315,597,626,15,4,7,21,201,None,15553,0,4064,249,116,41,164,154,63,21,0,10546.0,11053.0,1043.0,489.0,477.0,-1496.0,,,232.0,3893.0,5968.0,7635.0,400.0,,,2207.0,88.0,62.0,626.0,4.0,1.0,4.0,250.0,,,20.0,,4.0,1.0,14.0,30.0,1.0,,3.0,,240.0,,,,,,,,,,,,
609,0,72,131,1882,14250,458,457,6,6,12,5,152,5.6421,12542,0,2363,50,116,164,135,0,0,17,0,4637.0,11038.0,1043.0,175.0,100.0,-2034.0,,,505.0,3575.0,2819.0,6020.0,723.0,,,4140.0,74.0,60.0,198.0,18.0,11.0,5.0,129.0,,4.0,17.0,,,,24.0,26.0,1.0,,10.0,,,,,2.0,,,,,,,,,
609,0,84,132,829,11410,337,437,6,4,15,6,33,39.1494,7763,282,907,102,100,180,79,0,46,17,0,8735.0,6085.0,1043.0,303.0,154.0,-1286.0,,,232.0,2800.0,4010.0,1414.0,400.0,,,3993.0,106.0,54.0,190.0,10.0,148.0,3.0,34.0,,86.0,17.0,,,10.0,14.0,36.0,1.0,,19.0,,,,,,,,17.0,,,,,,
610,2568,104,0,0,10965,393,404,6,9,6,3,124,None,14362,0,465,21,1,127,8,63,41,15,1,5083.0,7630.0,,182.0,157.0,-3651.0,,759.0,444.0,577.0,2747.0,5058.0,,,,2756.0,37.0,77.0,307.0,94.0,63.0,4.0,158.0,,68.0,15.0,,2.0,,51.0,28.0,1.0,,23.0,,,,,,,,2.0,,,,,,
610,3431,72,1,1840,8775,379,364,2,6,3,7,134,18.2385,6404,0,134,50,75,36,108,7,46,14,0,1745.0,9707.0,,170.0,98.0,-2094.0,,1540.0,,400.0,1143.0,5540.0,,,,3145.0,74.0,64.0,536.0,30.0,21.0,4.0,147.0,,56.0,15.0,1.0,,7.0,1.0,25.0,,,7.0,,,,,2.0,,,8.0,,,,,,
610,0,79,2,0,5235,242,185,2,17,3,0,42,53.0903,8941,0,0,46,180,0,102,0,0,10,1,1617.0,3829.0,,478.0,311.0,-4003.0,-694.0,882.0,,400.0,1222.0,1664.0,,,,2490.0,37.0,8.0,204.0,184.0,47.0,4.0,52.0,,133.0,10.0,2.0,,,4.0,26.0,,,18.0,,,,1.0,1.0,,,,,,,,,
610,3432,69,3,0,11315,415,426,4,6,7,1,131,4.26581,11176,0,443,152,60,1,214,46,65,16,1,3886.0,9659.0,,38.0,1550.0,-1914.0,,33.0,643.0,590.0,1857.0,6031.0,,,,3289.0,4.0,7.0,378.0,12.0,48.0,6.0,45.0,,78.0,16.0,7.0,,9.0,,27.0,5.0,,10.0,,,,,,,,,,,,,,
610,0,26,4,0,6115,217,237,4,7,2,0,30,34.5431,4708,0,0,36,214,1,0,188,42,11,2,2850.0,4083.0,,625.0,399.0,-2243.0,,,,400.0,1943.0,987.0,,,,2378.0,31.0,10.0,241.0,23.0,51.0,2.0,13.0,,135.0,10.0,,,,9.0,27.0,,,16.0,,,,,,,,8.0,,,,,,
610,3433,112,128,2987,10230,398,427,7,4,23,0,37,77.0804,9030,0,462,1,36,254,40,180,46,16,0,9345.0,3910.0,,360.0,100.0,-956.0,,,550.0,2195.0,5642.0,1377.0,200.0,,,3331.0,58.0,5.0,293.0,23.0,70.0,5.0,78.0,,1.0,16.0,,1.0,,,47.0,1.0,,14.0,,,,,,,,8.0,,,,,,
610,3434,31,129,4212,7160,344,471,9,4,19,5,20,0.700488,9499,1566,583,36,79,218,187,46,214,16,0,9060.0,4489.0,447.0,1018.0,50.0,-926.0,,,575.0,1820.0,5012.0,706.0,200.0,,,5827.0,198.0,2.0,242.0,10.0,234.0,9.0,25.0,,58.0,16.0,,,4.0,,37.0,3.0,,13.0,2.0,,,,1.0,,,4.0,,,,,,
610,3435,8,130,5461,9685,487,621,9,4,15,10,130,None,11888,0,2209,50,34,1,46,145,71,19,0,9774.0,8999.0,447.0,602.0,248.0,-1436.0,,,,1933.0,4579.0,5115.0,478.0,,,5259.0,27.0,15.0,622.0,34.0,8.0,4.0,163.0,,,19.0,,,1.0,36.0,22.0,,,11.0,,252.0,,,,,,4.0,,,,,,
610,3436,21,131,2273,13410,469,561,12,1,14,12,103,36.9976,16180,0,1424,1,50,41,168,46,108,18,0,9761.0,7459.0,447.0,244.0,108.0,-269.0,,,372.0,2297.0,5089.0,4074.0,200.0,,,3842.0,85.0,24.0,544.0,59.0,44.0,6.0,219.0,,,18.0,1.0,,3.0,9.0,25.0,2.0,,1.0,,48.0,,,2.0,,,,,,,,,
610,2353,67,132,4066,10105,448,529,8,5,23,3,119,None,14052,0,1139,30,117,181,125,137,50,17,0,8047.0,8065.0,447.0,318.0,,-1195.0,,,75.0,2162.0,4237.0,4514.0,200.0,,,3487.0,101.0,63.0,314.0,22.0,22.0,9.0,167.0,,47.0,16.0,3.0,,5.0,,23.0,1.0,,9.0,,165.0,,,1.0,,,14.0,,,,,,
611,0,87,0,746,5430,241,247,3,8,6,0,31,None,8685,0,145,23,36,42,21,180,188,11,0,2674.0,4983.0,,9.0,,-2032.0,-676.0,,25.0,400.0,2907.0,1074.0,,,,4126.0,74.0,39.0,269.0,51.0,58.0,4.0,29.0,,74.0,11.0,,,,1.0,27.0,1.0,,1.0,,,,1.0,3.0,,,3.0,,,,,,
611,3437,104,1,586,6550,270,301,1,8,6,12,103,None,8552,0,264,182,127,1,63,11,42,13,0,1491.0,7723.0,,150.0,86.0,-2812.0,,,,160.0,1246.0,3786.0,,,,3143.0,74.0,1.0,294.0,46.0,60.0,6.0,25.0,,,13.0,,1.0,,5.0,12.0,,,3.0,,,,,3.0,,,,,,,,,
611,2388,94,2,4044,8000,436,537,3,5,5,11,145,18.1956,5593,0,53,172,50,36,212,51,73,17,0,5557.0,11016.0,,102.0,100.0,-2125.0,,,37.0,160.0,4078.0,6085.0,,,,4350.0,103.0,1.0,475.0,2.0,7.0,4.0,87.0,66.0,,17.0,,,,8.0,24.0,1.0,,9.0,,,,,,,,1.0,,,,,,
611,0,30,3,2162,6200,325,380,5,7,6,10,29,42.8027,8507,484,14,180,23,22,73,21,36,14,0,7405.0,4253.0,,139.0,84.0,-2063.0,-80.0,,,160.0,5612.0,1135.0,,,,4089.0,85.0,57.0,95.0,30.0,34.0,3.0,15.0,23.0,,14.0,,,,2.0,23.0,,,2.0,,,,1.0,,,,,,,,,,
611,3438,78,4,494,8365,337,356,3,6,6,5,65,14.0479,3597,219,194,182,185,1,50,81,34,14,0,5162.0,5885.0,,11.0,,-1944.0,-858.0,,,160.0,4712.0,2486.0,,,,5150.0,119.0,37.0,269.0,6.0,49.0,5.0,119.0,,,13.0,1.0,,,23.0,21.0,,,6.0,,,,1.0,1.0,,,1.0,,,,,,
611,0,21,128,3578,12920,504,482,6,4,6,9,104,36.0911,9335,0,3547,50,77,108,123,0,0,16,0,6114.0,8772.0,,80.0,,-1286.0,,,1068.0,4763.0,3154.0,4232.0,400.0,,,2888.0,135.0,,711.0,50.0,35.0,2.0,71.0,1.0,193.0,15.0,,,,,24.0,4.0,,4.0,,,,,,,,4.0,,,,,,
611,0,37,129,1609,16790,535,586,5,3,16,2,87,11.9064,12446,652,1838,41,110,0,48,108,0,18,0,9611.0,7958.0,,629.0,349.0,-1047.0,,,1257.0,3974.0,3846.0,4928.0,400.0,,,2175.0,105.0,,1229.0,20.0,76.0,,46.0,,2.0,18.0,,,,178.0,22.0,2.0,,4.0,,,,,,,,6.0,,,,,,
611,0,5,130,647,10515,350,394,1,3,12,0,18,2.40024,6416,1153,741,79,152,185,214,42,0,15,0,6631.0,4353.0,894.0,372.0,205.0,-957.0,,,25.0,3979.0,2564.0,614.0,400.0,,,4663.0,141.0,1.0,530.0,22.0,67.0,4.0,30.0,,70.0,14.0,,,,2.0,45.0,1.0,,7.0,,,,,,,,16.0,,,,,,
611,0,8,131,1962,13365,477,410,6,3,4,4,107,0.43501000000000006,7504,0,3034,50,143,172,108,46,170,15,0,4691.0,7883.0,,158.0,100.0,-897.0,,,212.0,4171.0,2593.0,4431.0,400.0,,,2433.0,156.0,,738.0,19.0,9.0,5.0,102.0,,73.0,14.0,1.0,,,4.0,25.0,2.0,,5.0,,,,,1.0,,,,,,,,,
611,0,70,132,427,19500,629,667,15,2,5,2,140,0.467007,17081,0,2939,50,81,1,168,135,154,19,0,9096.0,8587.0,2683.0,337.0,138.0,-1108.0,,,100.0,4990.0,5335.0,5040.0,922.0,,,1233.0,31.0,11.0,820.0,23.0,1.0,8.0,167.0,,20.0,19.0,,,4.0,9.0,28.0,1.0,,8.0,,,,,,,,4.0,,,,,,
612,0,22,0,976,21510,743,748,27,1,19,7,137,2.40049,37595,315,523,41,110,201,180,121,108,20,0,11621.0,9239.0,447.0,851.0,527.0,-390.0,,,269.0,4236.0,8771.0,5297.0,200.0,,,4102.0,77.0,130.0,335.0,14.0,275.0,3.0,139.0,,4.0,19.0,1.0,,1.0,36.0,39.0,2.0,,28.0,,99.0,,,,,,10.0,,,,,,
612,0,8,1,2179,19195,694,695,11,3,15,8,196,None,17950,0,4648,145,0,108,50,154,168,19,0,7838.0,12648.0,,108.0,,-1347.0,,,397.0,5074.0,4924.0,7381.0,200.0,,,2344.0,57.0,78.0,305.0,12.0,32.0,7.0,104.0,,130.0,19.0,,,,,38.0,3.0,,9.0,,,,,,,,5.0,,,,,,
612,3439,33,2,1319,17675,620,606,12,0,12,4,171,21.5315,9158,0,1756,1,110,178,108,116,214,18,0,7242.0,9993.0,447.0,265.0,91.0,,,,,4088.0,4550.0,6093.0,588.0,,,2802.0,,250.0,327.0,33.0,84.0,,39.0,,24.0,18.0,4.0,,4.0,1.0,24.0,,,3.0,,,,,,,,14.0,,,,,,
612,3440,87,3,516,9530,358,369,1,2,32,1,17,None,8494,0,452,102,36,108,180,46,0,14,0,6545.0,3751.0,447.0,202.0,79.0,-688.0,-837.0,,,3585.0,3063.0,729.0,200.0,,,3481.0,132.0,58.0,319.0,54.0,65.0,2.0,43.0,,115.0,14.0,,,1.0,4.0,27.0,,,5.0,,,,1.0,,,,3.0,,,,,,
612,3441,28,4,171,12870,444,502,7,2,20,7,26,54.8452,8223,0,1339,63,1,218,37,102,151,16,0,9886.0,4338.0,447.0,204.0,82.0,-898.0,-924.0,,347.0,3947.0,4924.0,1049.0,200.0,,,3642.0,69.0,10.0,185.0,32.0,43.0,11.0,199.0,57.0,6.0,16.0,,,1.0,2.0,41.0,3.0,,19.0,,324.0,,1.0,,,,1.0,,,,,,
612,3442,21,128,480,6150,268,302,1,9,2,4,74,22.8359,3713,0,9,50,36,41,22,23,21,12,0,2409.0,6315.0,,221.0,208.0,-2661.0,,,507.0,160.0,1729.0,2896.0,,,,4869.0,,16.0,467.0,35.0,20.0,2.0,97.0,,24.0,12.0,,,,18.0,17.0,2.0,,5.0,,,,,1.0,,,,,,,,,
612,3443,84,129,667,5310,224,288,2,11,2,7,20,23.5826,6329,0,0,178,50,102,0,42,0,12,0,4825.0,3715.0,,1.0,,-2479.0,,,37.0,160.0,2859.0,674.0,,,,2322.0,46.0,10.0,112.0,7.0,91.0,2.0,18.0,,100.0,11.0,,,,,22.0,1.0,,1.0,1.0,,,,,,,2.0,,,,,,
612,0,1,130,771,4575,251,246,0,12,2,13,94,0.6671389999999999,2397,0,0,69,71,29,46,3,11,11,0,1000.0,6303.0,,1.0,,-3228.0,,,90.0,160.0,591.0,3725.0,,,,2704.0,135.0,7.0,295.0,30.0,9.0,8.0,,,2.0,11.0,,,,,14.0,2.0,,4.0,,,,,1.0,,,1.0,,,,,,
612,3444,29,131,13,7250,273,265,2,12,3,3,73,41.9124,8446,0,10,1,180,0,36,0,102,11,0,2540.0,5313.0,,1.0,,-2838.0,,,237.0,160.0,1612.0,3350.0,,,,2792.0,,42.0,175.0,20.0,12.0,8.0,188.0,,132.0,11.0,,,,,20.0,2.0,,8.0,,,,,,,,1.0,,,,,,
612,0,20,132,616,5255,217,254,0,14,4,0,11,18.1492,3431,0,0,187,23,214,188,42,27,11,0,4259.0,3270.0,,,,-3016.0,,,,160.0,2923.0,406.0,,,,4478.0,148.0,,268.0,58.0,55.0,3.0,17.0,,11.0,11.0,,,,,25.0,,,8.0,,,,,,,,,,,,,,
613,0,26,0,2259,9900,297,358,3,8,7,3,24,37.4083,3457,0,71,34,1,254,102,214,218,17,0,7973.0,7208.0,,344.0,178.0,-2122.0,,,145.0,3860.0,3331.0,1000.0,,175.0,,4807.0,80.0,,121.0,49.0,78.0,6.0,34.0,,35.0,17.0,,1.0,,2.0,33.0,2.0,,3.0,,,,,,,,2.0,,,,,,
613,3445,93,1,5617,11960,450,549,11,8,7,2,143,None,16885,0,487,212,71,160,63,152,0,21,0,13182.0,10348.0,,216.0,91.0,-2992.0,,,112.0,3977.0,5514.0,5395.0,,175.0,,4493.0,70.0,126.0,677.0,3.0,1.0,12.0,164.0,,50.0,19.0,,,,7.0,22.0,1.0,,5.0,,,,,3.0,,,,,,,,,
613,3446,44,2,592,27595,655,677,10,4,8,4,360,None,17126,0,3620,145,133,116,141,48,164,23,0,9217.0,19856.0,,210.0,100.0,-1916.0,,,1137.0,4946.0,4421.0,14374.0,,175.0,,3255.0,83.0,33.0,891.0,12.0,166.0,9.0,26.0,,,23.0,2.0,4.0,1.0,3.0,41.0,1.0,,,,576.0,,,1.0,,,,,,,,,
613,0,57,3,3592,8530,300,351,1,6,9,7,42,None,2379,3439,500,231,0,0,0,188,0,16,0,7927.0,6691.0,,576.0,448.0,-1824.0,,,110.0,3980.0,2783.0,1450.0,,,,5259.0,187.0,25.0,271.0,28.0,81.0,4.0,58.0,,,16.0,,,,3.0,39.0,1.0,,1.0,,,,,,,,2.0,,,,,,
613,3447,11,4,4347,27220,690,746,14,5,8,6,353,None,18548,0,5588,139,63,154,149,116,160,24,0,11607.0,20040.0,,665.0,185.0,-1945.0,,,1887.0,5324.0,6209.0,13616.0,,175.0,,4465.0,139.0,173.0,1279.0,10.0,,2.0,818.0,3.0,285.0,24.0,3.0,2.0,7.0,32.0,46.0,4.0,,18.0,,,,,,,,3.0,16.0,,,,,
613,3448,59,128,229,14185,427,413,15,8,5,11,145,None,15630,0,1234,116,151,156,29,0,46,18,0,7892.0,9197.0,596.0,211.0,137.0,-3382.0,-2110.0,,25.0,1090.0,7104.0,5630.0,200.0,,,4885.0,219.0,2.0,1564.0,10.0,98.0,8.0,34.0,137.0,374.0,18.0,1.0,,6.0,2.0,28.0,1.0,,4.0,23.0,,,2.0,3.0,,,,,,,,,
613,3449,46,129,2496,16110,477,721,7,5,11,8,232,None,12407,0,321,168,1,212,116,63,51,24,0,13902.0,16299.0,596.0,408.0,280.0,-2095.0,-1414.0,,545.0,680.0,5580.0,9400.0,371.0,,,5269.0,,,1033.0,80.0,,1.0,215.0,,2.0,24.0,,1.0,,19.0,28.0,3.0,,8.0,,,,1.0,,,,,,,,,,
613,3450,101,130,2527,5635,267,337,5,11,12,12,30,None,11781,0,317,43,180,102,46,0,0,16,0,7606.0,6731.0,,280.0,164.0,-3439.0,-1127.0,,232.0,680.0,4977.0,1218.0,200.0,,,4799.0,266.0,149.0,642.0,25.0,85.0,4.0,70.0,,241.0,16.0,,,,1.0,22.0,1.0,,7.0,,,,1.0,,,,12.0,,,,,,
613,3451,89,131,759,10535,293,342,0,7,12,7,122,9.75293,4520,0,396,174,63,16,137,0,0,16,0,5354.0,8500.0,596.0,376.0,253.0,-2813.0,,,,918.0,2439.0,4556.0,200.0,,,3672.0,164.0,111.0,378.0,5.0,59.0,4.0,101.0,,6.0,16.0,1.0,,,43.0,19.0,,,7.0,,49.0,,,,,,5.0,,,,,,
613,0,112,132,1152,7265,263,303,3,8,12,4,45,96.319,7258,0,66,178,214,254,42,36,188,15,0,6728.0,5907.0,,477.0,303.0,-2962.0,-1126.0,,,680.0,4166.0,1701.0,200.0,,,5574.0,268.0,2.0,537.0,26.0,98.0,2.0,85.0,,,15.0,,,,8.0,39.0,,,6.0,,,,2.0,,1.0,,10.0,,,,,,
614,0,36,0,233,10990,327,450,5,9,11,10,82,12.6801,8028,1442,0,63,152,94,46,36,108,18,0,9247.0,8329.0,,231.0,152.0,-3501.0,,,37.0,480.0,4979.0,3375.0,,,,4739.0,7.0,199.0,732.0,7.0,17.0,4.0,188.0,,380.0,18.0,,,,6.0,28.0,1.0,,29.0,,,,,2.0,,,27.0,,,,,,
614,0,7,1,1092,10910,357,383,7,12,15,3,47,112.459,11294,0,41,218,1,36,102,46,180,16,0,10092.0,4832.0,,256.0,160.0,-3498.0,-1074.0,,,646.0,7655.0,1709.0,,,,4188.0,2.0,61.0,513.0,141.0,20.0,5.0,154.0,,217.0,14.0,1.0,,,8.0,51.0,,,46.0,,53.0,,1.0,5.0,,,20.0,,,,,,
